Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/27/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,2395.564582,2680.041026,2908.810832,3089.438276,3755.727737,4799.151051,5177.748864,5138.148679,5533.588845,5636.579532,5402.929754,5708.082659,6524.861878,8696.913242,10654.79371,11669.41975,13139.03218,16057.73314,18650.35912,16512.98197,16601.60197,18186.02621,17274.6423,18191.61279,18595.15111,16089.01618,
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,10690.66523,10801.42843,10447.93571,11165.27633,11441.99702,10227.73677,10479.29634,11814.09994,14880.47154,17260.90151,18169.18091,19726.1265,23841.31792,27501.81027,24633.79785,23438.86747,24983.6942,22486.47167,23150.31799,24020.67286,20728.92036,
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,30162.31577,31374.11699,32338.50395,24080.89967,25747.24169,29914.33175,32587.2641,29897.79263,30143.62746,30577.08177,29283.00505,26969.24457,29571.70446,36961.42537,42442.22045,43085.35315,46256.4716,53324.37937,55746.84238,46207.0592,52076.43052,59593.6848,57134.07707,60283.24522,59180.19898,50585.25847,
Swaziland,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,1292.067822,1303.065206,1415.023382,1465.311842,1503.133746,1763.476293,1627.984086,1705.172944,1532.918723,1476.776192,1602.93246,1418.350925,1299.721744,1995.091293,2522.860195,2812.588785,2843.871883,2962.888647,2808.751102,3046.626604,3793.659464,4090.857742,3952.656317,3686.879283,3539.918351,3200.143018,
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,5302.843727,5314.663128,6128.445569,6559.129994,6555.504407,6748.931109,6583.201018,7280.989621,7715.918147,7747.612159,7578.851053,7663.13708,8331.261997,8524.961236,10176.65871,11092.51074,12014.39987,12154.82994,11122.86207,9706.95606,10804.68447,12189.09516,12845.17363,15687.34795,15570.77892,15390.04064,
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,988.5223252,1012.81485,1005.109809,1010.053364,726.0599561,795.195144,935.7604034,957.3172087,976.366134,993.8297409,1181.719202,1263.885859,1269.729208,1261.42609,1419.593379,1591.530192,1779.821049,2079.987864,,,,,,,,,
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,291.8091874,305.1655083,296.3458445,223.1712788,174.1945723,206.5117899,221.9471769,206.119566,224.8400976,190.8154106,166.0080155,197.3022751,220.7953519,292.5815828,454.6552834,660.1815568,712.0468098,801.4015712,929.2795527,803.9143366,895.8780349,988.4431893,972.6794135,985.095322,1024.668354,775.6950905,
East Asia and Pacific (IDA and IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,417.8443203,446.728277,493.7382287,534.9784628,635.30327,774.3738501,878.6768432,899.3187639,814.8903604,886.8394282,967.807039,1019.994188,1118.823586,1255.540688,1444.07562,1656.727787,1978.472812,2484.509547,3122.944296,3364.826747,4052.702454,4919.189333,5448.230713,5971.542755,6374.097976,6585.709172,
Europe and Central Asia (IDA and IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,2371.619057,2343.158646,2185.890585,2148.387514,1928.361614,2114.010331,2179.00694,2248.71514,2157.106697,1868.407433,2034.245387,2076.195144,2330.512953,2865.616372,3699.531692,4623.823211,5589.18693,7162.20333,8844.486334,6971.595323,8136.282555,9781.711853,10048.16603,10466.42748,9942.270244,7615.88583,
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,430.011211,412.2352458,424.9015676,302.2241022,235.0388475,305.6245277,333.5916167,332.6223324,343.2228479,331.9725731,265.5016597,266.1345687,286.7580816,316.7920687,356.8308035,379.1809289,384.2885556,428.4015618,522.625007,508.5405257,496.4824942,572.0257032,573.2074765,588.9875461,630.0460614,559.6358767,
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,1508.285694,1716.610348,1929.533108,2213.169379,2497.898285,2856.246392,3056.752646,2480.476091,1855.900383,2043.905832,2016.041015,1896.971003,2093.979206,2349.384526,2643.478935,2874.386274,3351.117633,3962.750499,4384.782675,4231.140368,5111.909202,5539.494368,5915.221147,6225.052283,5969.940116,5814.769764,
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,496.3664537,467.8717518,345.6771837,293.1730739,236.0453153,212.9067731,178.0711659,155.276622,219.570705,178.2974913,139.1091434,171.8128853,190.604909,237.8931913,311.4241106,339.7644428,407.2536406,523.9451146,711.5088147,671.5453597,744.1842273,841.2168292,962.4408177,1048.666906,1113.366354,925.9118877,
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,869.5582446,850.424515,824.4621526,796.4158445,625.347602,592.6987853,557.510449,565.0576697,592.8360328,550.7870249,645.2771015,776.5722304,969.9700335,1286.014261,1455.93605,1706.956726,2140.455472,2606.741976,3918.934927,4059.961511,4479.012354,5724.537102,6797.721166,7480.321678,8199.009383,6672.477544,
Latin America and the Caribbean (IDA and IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,2550.177177,3122.203988,2883.506757,3279.176475,3702.264316,3880.013783,4121.199282,4442.990511,4390.677688,3870.06067,4219.465364,4029.721737,3529.826644,3581.699061,4101.272436,4932.567725,5725.619989,6700.305367,7728.649873,7151.483054,8825.9034,9942.735625,9908.346563,10038.11229,9926.749923,8336.002411,
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,434.37974,522.0315806,496.1797512,487.3949761,484.088449,496.2117116,459.1482057,547.3764609,673.1883812,793.7978186,892.0446268,1065.328387,1173.240321,1161.766203,1208.785512,1216.881491,
Middle East and North Africa (IDA and IBRD countries),TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,1200.685337,1205.930438,1347.280026,1532.928573,1542.778387,1535.072131,1593.562567,1622.095165,1651.11488,1576.958149,1749.417536,1970.831347,2285.907086,2612.090108,3164.17893,3849.127472,3636.683199,4125.510728,4690.637104,4863.676037,4686.650618,4418.54035,,
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,1193.49905,1387.152076,1436.437373,1449.670104,2025.292576,2112.307083,2283.190572,2197.906519,1946.490992,2019.411843,2067.085049,1841.282367,1845.735469,2033.443789,2288.410341,2599.457988,2897.708898,2937.711604,3398.883915,3076.429057,3554.075455,4052.187313,4509.36234,4274.226824,4200.132045,4098.543929,
South Asia (IDA and IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,363.6563391,316.1844274,328.6336393,318.5618712,354.0827812,385.3813459,413.2499276,425.14628,422.8882247,444.7435984,453.9946409,457.6179241,472.7812418,542.7072761,618.8078033,697.5542321,785.0117451,954.991399,957.8377513,1037.313248,1253.659522,1375.126614,1372.149858,1387.903092,1496.508348,1538.450283,
Sub-Saharan Africa (IDA and IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,601.7293259,602.8143809,575.7424315,538.6729151,511.2663598,575.7703543,579.8333305,584.1556789,536.7868245,526.9712072,550.3105793,499.1784828,521.1227737,648.2951638,785.2806898,899.0991299,1022.485821,1157.738361,1286.551871,1197.839443,1554.414045,1701.707809,1736.708802,1777.292033,1794.730326,1594.172292,
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,4147.625345,4230.586345,4297.631507,3681.549573,3956.764418,4246.382404,4577.000891,4551.325464,4786.917787,5383.526888,6430.967549,6935.705098,7049.610061,8804.518666,10290.51914,12323.13656,14095.99582,16530.18044,21188.11857,14508.81374,16684.0086,19053.94212,19152.18149,19607.94918,19325.3855,17321.88468,
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,1492.878809,1553.250852,1801.334325,1662.963364,1745.358828,1978.377441,2116.167524,2210.787149,2295.239921,2389.038275,2213.915229,2254.941421,2346.087672,2762.024825,3112.885369,3194.563824,3371.611454,3777.95305,4309.780373,4129.828184,4140.438567,4257.940333,4139.53811,4202.870299,4276.960399,3822.356006,
Turkey,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2790.580487,2732.274223,2839.202845,3177.179077,2268.581235,2896.090604,3052.498119,3143.264599,4389.724574,4009.133896,4215.162413,3053.865108,3570.546263,4586.811203,5855.53866,7117.233241,7727.272405,9309.289172,10382.14532,8624.172186,10111.19251,10538.72349,10539.36545,10800.54235,10303.69871,9125.68759,
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,980.0586118,1034.139346,1070.300942,1052.772514,1184.896121,1194.965335,1331.481674,1365.982517,1366.791608,1460.117464,1458.971977,1393.36342,1621.30055,1901.050943,2232.524529,2252.847008,2353.356088,2768.370957,3094.628092,2763.160305,3238.375763,3993.500254,4044.19378,3880.352322,3766.26806,3295.005823,
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,172.0542305,193.795559,173.9920837,155.7450589,159.8575008,180.8117083,217.4827594,250.7355217,297.5122398,301.2004871,308.4062816,306.2399924,310.2072765,325.5507737,348.0523713,446.157894,475.9087651,533.1723967,657.7287434,665.3440029,708.5219323,740.3839008,827.5288808,909.3301412,957.9345343,878.9751055,
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,247.601674,184.8133287,153.8623001,167.9265898,201.6258306,281.9687578,287.2701338,289.1826002,294.7965827,260.5085667,260.6844737,238.0510659,243.6746249,241.6948011,292.843015,321.4357614,342.837264,409.870326,459.1097759,566.3342505,608.954866,597.5159033,664.0051546,683.3431532,734.7440153,705.2925695,
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,1569.739433,1489.689635,1417.868805,1258.136333,1012.105192,935.9680914,872.7091855,991.2301007,835.2602988,635.7662418,635.7089635,780.7380243,879.4750486,1048.522488,1367.352433,1828.717626,2303.018831,3068.608998,3891.037823,2545.480341,2965.142365,3569.757027,3855.42128,4029.715504,3104.658296,2114.954716,
Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,1297.336379,1414.496345,1356.984754,1455.467374,1566.173033,1728.948885,1859.416441,1959.986963,1911.923058,1791.99591,1955.883224,1962.409133,1952.141881,2179.383061,2597.138813,3104.863485,3668.743695,4533.252195,5509.832046,5263.579909,6332.29701,7524.823706,7958.294472,8404.707894,8576.501069,7953.745035,
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,2989.993095,3577.91238,4082.015012,4720.392764,5458.069924,5984.129623,6316.262161,7327.925484,7711.085939,7247.398162,6871.903885,6281.373271,4088.772541,3622.052284,4117.308853,5220.957396,5877.879608,7009.67816,9062.290535,9415.153583,11938.27505,14166.55767,15092.47206,16881.384,16737.9731,15573.90092,
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,23954.47935,24405.16481,25492.95165,26464.85251,27776.63553,28782.17502,30068.23092,31572.69023,32949.19776,34620.9289,36449.85512,37273.6181,38166.03784,39677.19835,41921.80976,44307.92058,46437.06712,48061.53766,48401.42734,47001.55535,48374.08679,49781.80066,51433.04709,52749.91124,54539.66558,56115.71843,
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,651.4192097,652.8074753,603.3520153,596.9835856,576.4471105,585.9323642,600.5981578,623.0026524,623.2161328,702.4807441,558.221144,456.7034892,383.3494997,396.129969,465.1198869,546.7768502,654.2838373,830.4076942,1082.286025,1213.265328,1377.08214,1564.966945,1740.468298,1907.551233,2036.691723,2132.11124,
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,2235.768719,2363.67003,2573.625347,2648.619433,2676.788664,2922.702886,3067.133956,3220.062777,3461.911287,3621.827679,3672.669305,3982.260882,4270.766939,4446.594462,4808.038753,5064.218215,5608.204138,6220.347088,6370.437886,6177.497428,6231.713226,6183.676822,6337.769959,6596.788974,6656.115717,6739.174833,
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2367.742812,2545.170065,2810.172404,2733.456087,2601.902979,3375.890888,3013.960183,3714.883306,3875.593412,4078.401466,4784.87158,4927.941511,3657.351263,3233.895666,4273.440688,5435.742203,6740.236779,8325.208755,11224.6467,11534.8406,13581.35338,10754.59288,12771.59504,12265.03114,,,
British Virgin Islands,VGB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,15050.54714,15945.49982,16752.27713,18728.24343,,,,,,,,,30210.33565,31947.07869,35192.21862,41154.05653,41819.87001,44711.09539,39685.87463,39388.23133,40831.11408,40072.22264,38898.12396,35937.63426,34789.28674,36350.82163,
Vietnam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,98.03186907,142.9658898,144.1486585,189.2605154,229.9548047,288.020278,337.0500631,361.2544884,360.600798,374.4764199,433.3337078,448.8822788,477.1058763,530.8618505,606.9043783,699.4997775,796.6715738,919.2092656,1164.612525,1232.369674,1333.583524,1542.670436,1754.547974,1907.564382,2052.319084,2110.919344,
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,1080.230255,1252.627923,1263.463399,1176.870452,1335.251667,1390.321423,1427.094173,1462.196417,1472.990177,1477.833673,1469.888862,1362.616128,1353.927839,1580.510668,1787.938265,1886.38831,2047.088285,2393.334621,2698.02124,2643.475785,2965.75223,3275.023982,3158.420974,3167.055303,3147.963779,2805.314644,
World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,4266.578603,4444.796851,4646.659745,4655.613027,4934.479161,5404.271445,5444.624174,5348.036046,5258.367043,5382.167238,5485.130385,5381.705473,5517.083342,6118.447254,6804.69355,7275.397605,7780.444492,8651.190385,9372.505575,8776.963043,9510.799375,10444.347,10535.57726,10699.79399,10833.41294,10112.32853,
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,772.211769,765.4958794,799.0858219,796.1610062,1309.931549,1321.511368,1459.100929,1657.900772,1557.885773,1489.622156,1540.65373,1555.465191,1631.324643,1907.048405,2350.862872,2587.524,2793.54312,3130.352598,3375.82164,3165.706661,3530.573994,4065.95592,4257.305729,4179.597681,4172.2171,3938.548846,
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,1087.762401,1490.361033,1587.505829,1969.562713,2135.332847,2190.552079,2371.662079,2788.479464,3254.860674,3209.694109,3283.211938,3736.840999,3600.887,3877.540581,4053.628913,3552.385165,
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,472.1348689,471.7410829,488.0066834,384.8741898,284.7898668,278.9694561,365.3790813,418.2947354,375.8315034,441.5692834,541.5129915,538.2873198,567.8219633,607.9158043,696.0549607,817.0822744,904.605447,997.9453804,1205.537528,1094.799455,1310.053671,1350.381634,1422.723779,1582.849252,1650.974597,1406.291651,
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,3044.419988,3189.663983,3377.089971,3389.989156,3445.699205,3752.647979,3496.974539,3555.001817,3161.12795,3088.861856,3037.223609,2681.703904,2518.396862,3775.607178,4863.519812,5414.635492,5631.706497,6125.037005,5786.599932,5888.601794,7362.76139,8049.954224,7548.43975,6895.14386,6488.016875,5718.244732,
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,403.4336367,404.1057755,370.9836319,372.2100465,405.4729309,411.4179514,378.5613534,440.7410532,352.555092,330.217248,340.1613797,376.9810576,376.4680395,429.0072779,530.5535841,691.8094586,1030.31536,1103.486577,1365.721205,1134.772998,1456.126826,1635.587954,1724.764548,1839.518709,1726.992844,1304.879014,
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,837.7690557,802.8851432,612.6720133,583.1125397,600.4000067,608.6782436,720.1034311,707.2696544,523.6037695,554.2268118,535.1974215,537.7174828,499.716415,448.3731927,451.1715886,443.240136,414.6801151,397.9568723,327.1990837,594.4959685,674.2686954,768.5564093,850.8276966,905.5003218,931.1981847,924.1438193,
